"","Rank","Team","2015","Last 3","Last 1","Home","Away","2014"
"1","1","James Mad","28.7%","26.9%","31.6%","28.5%","28.9%","35.7%"
"2","2","San Diego St","29.4%","29.5%","36.8%","29.1%","29.6%","30.6%"
"3","3","Vanderbilt","29.4%","32.8%","36.8%","29.9%","28.9%","34.0%"
"4","4","NC-Asheville","29.6%","27.2%","46.4%","30.5%","29.0%","33.9%"
"5","5","UCSB","30.0%","33.3%","29.6%","29.2%","30.3%","35.4%"
"6","6","Hawaii","30.0%","15.3%","5.6%","33.3%","26.4%","34.8%"
"7","7","Akron","30.1%","31.3%","23.8%","28.2%","31.4%","33.0%"
"8","8","Miss Val St","30.3%","24.3%","38.5%","28.7%","30.8%","35.5%"
"9","9","Houston","30.3%","34.6%","50.0%","29.4%","31.5%","33.7%"
"10","10","Gonzaga","30.3%","31.4%","33.3%","24.7%","34.0%","33.0%"
"11","11","Memphis","30.5%","27.9%","33.3%","29.4%","32.2%","30.4%"
"12","12","Prairie View","30.6%","32.1%","20.0%","26.1%","32.6%","29.8%"
"13","13","Syracuse","30.7%","33.9%","23.5%","29.9%","31.3%","31.5%"
"14","14","AR Lit Rock","30.9%","35.8%","52.4%","28.4%","32.2%","36.3%"
"15","15","Albany","30.9%","33.0%","40.7%","32.8%","29.4%","36.2%"
"16","16","Coastal Car","30.9%","32.9%","39.1%","28.9%","33.1%","33.8%"
"17","17","Quinnipiac","31.0%","34.0%","38.9%","28.1%","33.6%","35.1%"
"18","18","Kansas St","31.0%","38.9%","35.0%","27.8%","34.5%","33.5%"
"19","19","Michigan St","31.0%","39.3%","57.9%","30.2%","31.8%","31.5%"
"20","20","American","31.1%","41.1%","47.4%","27.6%","33.1%","34.3%"
"21","21","Xavier","31.1%","27.7%","29.6%","34.4%","28.1%","34.5%"
"22","22","St Josephs","31.1%","29.9%","25.0%","32.1%","30.1%","34.7%"
"23","23","Fla Gulf Cst","31.1%","33.9%","33.3%","27.5%","35.2%","29.6%"
"24","24","Morgan St","31.2%","29.5%","31.2%","33.6%","29.5%","36.1%"
"25","25","Temple","31.2%","35.3%","25.0%","31.4%","31.0%","31.4%"
"26","26","U Mass","31.3%","16.4%","6.2%","30.1%","32.4%","35.0%"
"27","27","Iowa","31.3%","40.0%","52.6%","31.7%","31.1%","32.6%"
"28","28","Harvard","31.4%","27.9%","23.8%","28.9%","32.8%","34.0%"
"29","29","VA Tech","31.4%","36.5%","47.1%","30.4%","32.7%","35.1%"
"30","30","Monmouth","31.4%","38.0%","47.4%","29.1%","32.7%","34.2%"
"31","31","Purdue","31.4%","31.5%","33.3%","32.8%","29.8%","35.1%"
"32","32","Jackson St","31.5%","30.5%","31.2%","32.5%","31.0%","34.1%"
"33","33","Old Dominion","31.5%","35.6%","43.5%","31.1%","31.8%","31.2%"
"34","34","Arizona","31.6%","31.0%","15.0%","29.9%","33.4%","33.5%"
"35","35","Grand Canyon","31.7%","30.8%","27.8%","32.1%","31.3%","33.6%"
"36","36","UC Davis","31.7%","32.9%","47.8%","31.1%","32.2%","34.6%"
"37","37","Seton Hall","31.7%","31.4%","35.3%","36.1%","28.1%","30.0%"
"38","38","S Illinois","31.8%","32.2%","37.5%","33.8%","29.8%","38.1%"
"39","39","Illinois St","31.9%","19.1%","21.7%","30.0%","33.6%","32.8%"
"40","40","Alab A&M","31.9%","29.1%","42.1%","31.0%","32.4%","33.2%"
"41","41","S Florida","31.9%","28.9%","38.5%","34.3%","29.4%","37.3%"
"42","42","Col Charlestn","32.0%","38.8%","38.9%","29.6%","33.9%","35.8%"
"43","43","St Bonavent","32.0%","32.8%","38.9%","34.0%","29.5%","36.2%"
"44","44","LA Tech","32.0%","35.9%","37.9%","25.9%","37.8%","33.6%"
"45","45","GA Tech","32.0%","31.9%","42.9%","30.8%","33.6%","31.9%"
"46","46","St Fran (PA)","32.1%","31.7%","29.3%","31.6%","32.4%","32.4%"
"47","47","Siena","32.1%","42.9%","33.3%","29.7%","34.1%","36.2%"
"48","48","Maryland","32.1%","29.8%","33.3%","28.9%","35.0%","31.9%"
"49","49","Louisville","32.1%","39.5%","41.7%","27.7%","39.4%","30.3%"
"50","50","Southern","32.2%","32.8%","36.0%","33.0%","31.8%","29.8%"
"51","51","S Alabama","32.2%","27.1%","37.0%","31.0%","33.0%","34.2%"
"52","52","Providence","32.3%","38.6%","28.6%","31.8%","32.7%","33.3%"
"53","53","Nevada","32.3%","22.0%","33.3%","33.3%","31.4%","34.1%"
"54","54","Ark Pine Bl","32.3%","25.4%","28.6%","27.8%","33.7%","36.9%"
"55","55","N Iowa","32.3%","28.6%","21.9%","32.1%","32.5%","32.1%"
"56","56","Central FL","32.3%","34.0%","35.7%","33.9%","30.5%","35.6%"
"57","57","Indiana St","32.4%","32.4%","37.5%","32.8%","32.1%","38.6%"
"58","58","N Dakota St","32.4%","32.8%","35.3%","28.6%","34.5%","36.2%"
"59","59","Oregon St","32.4%","30.4%","20.0%","31.0%","33.7%","30.0%"
