"","Rank","Team","2013","Last 3","Last 1","Home","Away","2012"
"1","1","Clemson","28.5%","29.2%","33.3%","24.9%","33.1%","34.8%"
"2","2","Louisville","28.6%","20.6%","28.6%","28.6%","28.7%","31.8%"
"3","3","Rhode Island","28.6%","20.6%","20.0%","26.5%","31.1%","34.2%"
"4","4","Texas A&M","28.8%","25.0%","22.2%","29.1%","28.3%","33.5%"
"5","5","Ohio State","29.3%","37.5%","23.1%","29.5%","28.9%","32.4%"
"6","6","Kansas St","29.3%","35.4%","26.7%","25.1%","33.7%","33.3%"
"7","7","Saint Louis","29.6%","44.7%","35.3%","30.2%","29.1%","33.1%"
"8","8","Indiana","29.9%","34.0%","40.0%","27.2%","33.7%","30.4%"
"9","9","Richmond","30.0%","33.9%","36.8%","27.1%","33.0%","33.9%"
"10","10","UNLV","30.2%","36.2%","35.7%","31.1%","29.2%","31.6%"
"11","11","Wagner","30.3%","26.9%","31.6%","27.2%","32.5%","35.0%"
"12","12","VCU","30.3%","37.0%","37.5%","26.8%","33.1%","32.9%"
"13","13","Savannah St","30.3%","16.7%","28.6%","23.5%","33.3%","28.8%"
"14","14","Vanderbilt","30.4%","26.0%","46.2%","30.3%","30.5%","31.1%"
"15","15","TX El Paso","30.5%","36.5%","38.1%","33.4%","26.9%","34.0%"
"16","16","Southern","30.5%","36.4%","25.0%","29.6%","31.0%","30.0%"
"17","17","N Illinois","30.5%","19.5%","18.8%","29.4%","31.8%","34.1%"
"18","18","Buffalo","30.6%","35.1%","38.1%","28.6%","32.3%","33.2%"
"19","19","Brown","30.6%","41.8%","47.4%","28.6%","32.2%","37.8%"
"20","20","Delaware St","30.7%","37.5%","39.1%","30.5%","30.8%","33.2%"
"21","21","Alabama","30.7%","33.3%","50.0%","32.0%","29.3%","31.2%"
"22","22","Duke","30.7%","30.8%","38.5%","27.9%","33.3%","29.0%"
"23","23","San Diego St","30.8%","30.8%","41.7%","27.0%","33.7%","31.8%"
"24","24","Drexel","30.8%","28.6%","36.4%","35.0%","27.9%","34.2%"
"25","25","U Mass","30.8%","31.9%","14.3%","26.8%","34.0%","32.4%"
"26","26","Memphis","30.9%","39.5%","45.5%","28.4%","33.2%","33.0%"
"27","27","Mercer","30.9%","30.7%","27.3%","29.6%","32.0%","34.5%"
"28","28","NC Central","31.0%","39.1%","52.9%","28.9%","32.3%","30.4%"
"29","29","WI-Milwkee","31.0%","22.2%","17.4%","34.8%","29.2%","32.7%"
"30","30","Utah State","31.1%","25.9%","41.2%","31.9%","30.1%","33.8%"
"31","31","Wichita St","31.1%","32.3%","44.4%","29.9%","32.0%","32.2%"
"32","32","Towson","31.1%","35.5%","43.5%","26.2%","34.7%","33.9%"
"33","33","Geo Wshgtn","31.2%","33.3%","27.3%","28.7%","33.2%","36.0%"
"34","34","N Hampshire","31.3%","27.7%","35.3%","35.1%","28.4%","27.9%"
"35","35","Alabama St","31.4%","32.7%","40.9%","32.8%","30.5%","35.2%"
"36","36","Alab A&M","31.4%","21.7%","11.1%","30.0%","32.1%","34.9%"
"37","37","CS Bakersfld","31.4%","31.0%","41.7%","33.8%","30.0%","34.6%"
"38","38","Wake Forest","31.4%","34.6%","43.8%","27.6%","36.1%","35.9%"
"39","39","W Michigan","31.5%","35.4%","41.2%","34.1%","29.1%","34.5%"
"40","40","Butler","31.5%","17.3%","25.0%","34.0%","29.2%","33.2%"
"41","41","Ohio","31.5%","33.3%","45.0%","33.2%","29.3%","33.0%"
"42","42","Nebraska","31.5%","29.4%","15.4%","31.6%","31.5%","33.4%"
"43","43","LA Tech","31.5%","46.5%","58.3%","26.8%","34.5%","29.7%"
"44","44","Fresno St","31.5%","31.7%","40.0%","30.9%","32.2%","28.1%"
"45","45","Northwestern","31.5%","29.5%","42.1%","27.5%","35.4%","34.7%"
"46","46","Michigan","31.7%","42.4%","63.6%","29.5%","33.2%","32.6%"
"47","47","Iowa","31.7%","36.5%","23.8%","27.9%","35.7%","29.5%"
"48","48","Wyoming","31.7%","35.0%","33.3%","32.8%","30.4%","32.3%"
"49","49","N Carolina","31.7%","38.2%","46.2%","31.7%","31.7%","34.4%"
"50","50","Gonzaga","31.8%","28.3%","38.9%","30.7%","32.6%","32.9%"
"51","51","Massachusetts Lowell","31.8%","32.1%","23.5%","35.1%","29.9%","--"
"52","52","Washington","31.8%","37.5%","28.6%","31.1%","33.0%","34.2%"
"53","53","UAB","31.9%","41.1%","50.0%","30.4%","33.6%","36.1%"
"54","54","E Carolina","31.9%","46.7%","60.0%","33.3%","30.9%","34.1%"
"55","55","Georgia","31.9%","46.2%","40.9%","30.6%","33.4%","32.9%"
"56","56","American","31.9%","29.3%","43.5%","32.4%","31.7%","41.1%"
"57","57","Arizona","32.0%","34.0%","35.3%","29.4%","34.6%","35.8%"
"58","58","E Michigan","32.0%","39.6%","47.6%","30.5%","33.3%","29.7%"
"59","59","Cincinnati","32.0%","35.4%","35.3%","31.3%","32.9%","30.4%"
"60","60","NC State","32.1%","36.7%","50.0%","32.9%","31.1%","30.2%"
"61","61","S Methodist","32.1%","34.4%","30.4%","29.4%","34.7%","34.4%"
"62","62","USC","32.1%","25.4%","22.2%","33.9%","30.4%","34.5%"
"63","63","Murray St","32.2%","34.0%","30.8%","31.8%","32.6%","33.5%"
"64","64","Kentucky","32.2%","35.8%","40.0%","29.4%","34.9%","32.4%"
"65","65","Virginia","32.3%","37.0%","35.7%","25.8%","38.6%","31.2%"
"66","66","Oregon","32.4%","38.1%","39.3%","31.3%","33.7%","33.4%"
"67","67","Coastal Car","32.4%","32.4%","47.1%","31.7%","33.0%","34.8%"
"68","68","Marshall","32.4%","35.3%","40.0%","30.6%","34.1%","37.1%"
"69","69","WI-Grn Bay","32.4%","35.4%","37.0%","30.6%","34.6%","34.0%"
"70","70","Arkansas St","32.5%","35.4%","30.0%","31.4%","33.3%","33.5%"
